title,st_resume,st_justification
Syrie: Assad prêt à organiser et participer à une présidentielle  ,"L'article évoque la possibilité d'une élection présidentielle en Syrie avec la participation d'Assad, tout en mentionnant les tensions diplomatiques entre la Russie et les États-Unis concernant le conflit syrien.","L'article reproduit l'idée reçue en présentant Assad comme une figure centrale et en effaçant la diversité des acteurs de l'opposition syrienne, notamment en mentionnant les difficultés à identifier une 'opposition modérée'."
"Turquie: Erdogan n'a ""pas de respect"" pour la décision de libérer deux journalistes",L'article traite de la libération de deux journalistes turcs accusés d'espionnage pour avoir révélé l'envoi d'armes turques à des rebelles islamistes en Syrie. Erdogan critique cette libération et nie tout soutien aux groupes islamistes hostiles à Assad.,"L'article reproduit l'idée reçue en mentionnant que le gouvernement turc nie tout soutien aux groupes islamistes hostiles à Assad, ce qui sous-entend que l'opposition syrienne est fondamentalement islamiste ou jihadiste, effaçant ainsi la diversité de l'opposition syrienne."
"Assad veut être ""celui qui aura sauvé la Syrie""","Assad affirme vouloir sauver la Syrie avec l'aide russe et iranienne, tout en dénonçant le soutien international aux terroristes. Il évoque un cessez-le-feu sous conditions.","L'article reproduit l'idée reçue en présentant Assad comme le seul rempart contre les terroristes, sans mentionner d'autres acteurs ou alternatives. Il renforce la vision binaire du conflit."
"Poutine appelle Assad afin de le féliciter pour la ""libération"" d'Alep",Poutine félicite Assad pour la libération d'Alep et souligne l'importance de la lutte contre le terrorisme. Il met en avant le rôle de la Russie dans la recherche de la paix en Syrie.,"L'article mentionne la lutte contre le terrorisme et la libération d'Alep, ce qui implique que le régime d'Assad est présenté comme le seul rempart contre les groupes terroristes, reproduisant ainsi le stéréotype d'un duel entre Assad et Daech."
Les nouveaux dirigeants saoudiens voudraient relancer la diplomatie du Golfe,"L'article traite des tensions diplomatiques au Moyen-Orient, notamment en Syrie et au Yémen, et des positions des pays du Golfe face à ces crises.","L'article mentionne que les Frères musulmans sont des alliés des Saoudiens dans la lutte contre Bachar el-Assad, ce qui sous-entend une vision binaire du conflit syrien, opposant Assad à des groupes islamistes."
Syrie: les rebelles menacent un centre d'opérations clé du régime ,"Des rebelles syriens, alliés à des groupes jihadistes, menacent un centre d'opérations clé du régime de Bachar al-Assad. La chute de ce centre pourrait menacer Lattaquié et les villages alaouites.","L'article présente le régime de Bachar al-Assad comme le seul rempart contre les rebelles et les groupes jihadistes, effaçant ainsi la pluralité des acteurs et des dynamiques du conflit syrien. Le stéréotype est reproduit en mettant en avant une vision binaire du conflit."
Alep: violents combats après une nuit de bombardements par le régime,"L'article décrit les combats à Alep entre les forces du régime de Bachar al-Assad et une coalition de rebelles islamistes et de jihadistes. Les bombardements et les combats sont intenses, avec des victimes civiles.","L'article oppose clairement les forces du régime de Bachar al-Assad à une coalition de rebelles islamistes et de jihadistes, sans mentionner d'autres acteurs ou alternatives. Cela reproduit l'idée reçue selon laquelle le conflit syrien se résume à un duel entre Assad et les groupes jihadistes."
"Au Liban, désespoir des familles de soldats otages des jihadistes ","L'article décrit le désespoir des familles de soldats libanais otages de jihadistes, en lien avec le conflit syrien. Il mentionne les groupes jihadistes comme l'Etat islamique et Al-Nosra, ainsi que leur opposition au Hezbollah et au régime de Bachar al-Assad.","L'article évoque le conflit syrien en mentionnant les jihadistes et leur opposition au régime de Bachar al-Assad, ce qui reproduit l'idée reçue que le conflit se résume à un duel entre Assad et les jihadistes, sans aborder la diversité des acteurs en présence."
Ramadi et Palmyre: le groupe EI a pris des verrous et des symboles,"L'article décrit la progression de l'État Islamique en Irak et en Syrie, notamment la prise de Palmyre et du passage frontalier d'Al-Tanaf. Il souligne que le régime de Bachar al-Assad ne contrôle plus que sa frontière avec le Liban.","L'article reproduit l'idée reçue en suggérant que le régime d'Assad est le seul rempart contre l'État Islamique, notamment en mentionnant que le régime ne contrôle plus que sa frontière avec le Liban, impliquant une perte de contrôle face à l'avancée de l'EI."
"Francis Balanche sur la Syrie: ""L'armistice, il ne faut pas y compter""","Francis Balanche analyse la situation en Syrie, estimant que l'armistice est improbable et que le régime d'Assad est en train de renforcer ses positions. Il souligne la division de l'opposition et l'influence de l'Iran et de l'Arabie Saoudite dans le conflit.","L'article reproduit l'idée reçue en présentant le conflit syrien comme un duel entre Assad et les groupes rebelles, sans mentionner d'autres acteurs significatifs. Il insiste sur la nécessité pour les populations de choisir entre la sécurité offerte par le régime et l'insécurité des zones rebelles, ce qui renforce la vision binaire du conflit."
Conflit en Syrie: accord pour l'évacuation d'un nouveau quartier rebelle de Damas,Un accord est conclu pour l'évacuation des rebelles du quartier de Qaboun à Damas. Les rebelles sont qualifiés de terroristes par le régime syrien. Les évacuations sont critiquées par l'ONU et l'opposition syrienne.,"L'article mentionne explicitement que le régime syrien utilise le terme 'terroriste' pour désigner les rebelles, ce qui renforce l'idée que l'opposition est fondamentalement islamiste ou jihadiste. Cependant, l'article ne mentionne pas explicitement le stéréotype 'Assad ou Daech', mais il sous-entend que le régime est le seul rempart contre les terroristes."
Obama en Arabie Saoudite sur fond de dissensions,"L'article traite des tensions entre les États-Unis et l'Arabie Saoudite, notamment sur la question de la lutte contre l'EI en Syrie et en Irak. Il mentionne également les divergences sur la politique à adopter envers l'Iran.","L'article évoque la lutte contre l'EI en Syrie, mais ne mentionne pas d'autres acteurs ou alternatives au régime de Bachar al-Assad, reproduisant ainsi l'idée reçue que le conflit syrien se résume à un duel entre Assad et Daech."
Syrie: au moins dix civils tués dans des raids présumés russes,L'article rapporte des frappes russes présumées ayant tué des civils dans un village contrôlé par l'EI en Syrie. Il mentionne aussi des négociations de paix impliquant l'opposition syrienne.,"L'article évoque la présence de l'EI et du régime syrien, mais ne mentionne pas d'autres acteurs ou alternatives, ce qui peut renforcer l'idée reçue d'un duel entre Assad et Daech."
"Sous le feu des critiques occidentales, Poutine s'apprête à triompher dans les urnes","L'article traite de la présidentielle russe et des tensions entre la Russie et les Occidentaux, notamment en mentionnant le soutien de Poutine à Bachar al-Assad en Syrie.","L'article mentionne le soutien de Poutine à Bachar al-Assad, ce qui peut impliquer une reproduction de l'idée reçue que Assad est le seul rempart contre Daech, sans nuancer ou critiquer cette vision."
Syrie: Al-Qaïda et ses alliés contrôlent la quasi totalité d'une ville stratégique,"L'article décrit la prise de la ville de Jisr al-Choughour par des groupes islamistes, dont Al-Nosra, soulignant l'importance stratégique de la ville pour le régime d'Assad.","L'article met en avant la perte d'un bastion stratégique du régime par les forces islamistes, ce qui renforce l'idée que le régime d'Assad est en difficulté face à des groupes jihadistes, sans mentionner d'autres acteurs ou alternatives."
Syrie: 47 morts dans des combats entre le groupe EI et des rebelles dans le nord,"L'article décrit des combats entre des rebelles et l'EI dans la province d'Alep, en Syrie. Marea est un bastion rebelle stratégique, et l'EI tente de l'étendre sa présence dans la région.","L'article évoque le conflit entre les rebelles et l'EI, mais ne mentionne pas le régime d'Assad comme un acteur significatif dans cette zone. Cependant, il sous-entend que les rebelles luttent contre le régime et l'EI, ce qui peut renforcer l'idée que le conflit se résume à un duel entre Assad et l'EI."
Moscou: première visite du secrétaire d'Etat Kerry pour calmer les tensions,"L'article traite des relations diplomatiques entre les États-Unis et la Russie, notamment sur le dossier syrien. La Russie est décrite comme un soutien militaire à Damas et craint un régime islamiste en cas de départ de Bachar al-Assad.","L'article reproduit l'idée reçue en mentionnant la crainte russe d'un régime islamiste après le départ d'Assad, ce qui sous-entend qu'Assad est le seul rempart contre une alternative islamiste. Cependant, l'article ne développe pas cette idée de manière omniprésente ou dominante."
"Syrie: les pays du Sud de l'UE jugent ""compréhensible"" la frappe américaine","Les pays du Sud de l'UE jugent compréhensible la frappe américaine en Syrie après une attaque chimique présumée. Ils condamnent l'utilisation d'armes chimiques par le régime d'Assad et Daech, tout en insistant sur la nécessité d'une solution politique.","L'article mentionne explicitement que l'utilisation d'armes chimiques par le régime d'Assad et Daech constitue des crimes de guerre, ce qui reproduit l'idée reçue que ces deux entités sont les principaux acteurs du conflit syrien, effaçant ainsi la diversité des autres groupes et acteurs impliqués."
Syrie: dix civils tués par des raids près d'un hôpital en Syrie,"L'article rapporte des raids aériens près d'un hôpital dans le nord-ouest de la Syrie, visant une zone contrôlée par des rebelles islamistes opposés au régime de Bachar al-Assad.","L'article mentionne le conflit entre le régime de Bachar al-Assad et les rebelles islamistes, sans évoquer d'autres acteurs ou alternatives. Cela reproduit l'idée reçue que le conflit syrien se résume à un duel entre Assad et les groupes islamistes."
